url,name,description,start_date,end_date,venue_name,venue_city,venue_state,yelp_labels,yelp_scores,event_text
https://www.eventbrite.com/e/no-new-friends-a-drake-tribute-night-hubbard-inn-chicago-tickets-1981817917741,No New Friends: A Drake Tribute Night @ Hubbard inn Chicago,Join us Feb 28th in the heart of CHICAGO inside Hubbard Inn for a celebration of drakes music for the ultimate Drake tribute party!,2026-02-28T22:00:00-06:00,2026-03-01T02:00:00-06:00,Hubbard Inn,Chicago,IL,"['Music Venues', 'Venues & Event Spaces', 'Nightlife']","[0.961, 0.938, 0.917]","Categories: Music Venues, Venues & Event Spaces, Nightlife"
https://www.eventbrite.com/e/barrio-bugalu-tickets-1981950170312,"Barrio Bugalú Tickets, Friday, Feb 27 from 6 pm to 9:30 pm","Eventbrite - Segundo Ruiz Belvis Cultural Center presents Barrio Bugalú - Friday, February 27, 2026 at Segundo Ruiz Belvis Cultural Center, Chicago, IL. Find event and ticket information.",,,,,,"['Performing Arts', 'Arts & Entertainment', 'Nightlife']","[0.996, 0.992, 0.915]","Categories: Performing Arts, Arts & Entertainment, Nightlife"
https://www.eventbrite.com/e/really-really-good-standup-comedy-presented-by-c900-tickets-1982479354115,Really Really Good Standup Comedy (presented by c900),"Featuring the best of Chicago comedy and amazing comics from around the nation, you've got the best deal in town for really good comedy!",2026-02-27T21:00:00-06:00,2026-02-27T22:30:00-06:00,Surge Billiards,Chicago,IL,['Arts & Entertainment'],[0.452],Categories: Arts & Entertainment
https://www.eventbrite.com/e/womens-history-month-boxing-class-river-north-boxing-fitness-tickets-1983619364918,"Women’s History Month Boxing Class | River North Boxing & Fitness Tickets, Saturday, Mar 7 from 12 pm to 1 pm","Eventbrite - BoxingBelles presents Women’s History Month Boxing Class | River North Boxing & Fitness - Saturday, March 7, 2026 at River North Boxing Fitness, Chicago, IL. Find event and ticket information.",,,,,,"['Fitness & Instruction', 'Event Planning & Services', 'Venues & Event Spaces']","[0.887, 0.853, 0.802]","Categories: Fitness & Instruction, Event Planning & Services, Venues & Event Spaces"
https://www.eventbrite.com/e/in-person-class-authentic-dumplings-from-scratch-chicago-tickets-882620229867,"In-person class: Authentic Dumplings from Scratch (Chicago) Tickets, Multiple dates","Eventbrite - CocuSocial presents In-person class: Authentic Dumplings from Scratch (Chicago) - Sunday, June 16, 2024 at 1922 W Foster Ave, Chicago, IL. Find event and ticket information.",,,,,,"['Specialty Food', 'Event Planning & Services', 'Arts & Entertainment']","[0.959, 0.863, 0.848]","Categories: Specialty Food, Event Planning & Services, Arts & Entertainment"
https://www.eventbrite.com/e/a-time-to-be-had-tickets-1983176880435,A Time To Be Had,"An intimate cocktail hour
concert",2026-02-26T18:00:00-06:00,2026-02-26T20:30:00-06:00,324 N Leavitt St suite 100,Chicago,IL,"['Performing Arts', 'Music Venues', 'Arts & Entertainment']","[0.898, 0.613, 0.602]","Categories: Performing Arts, Music Venues, Arts & Entertainment"
https://www.eventbrite.com/e/secondsundaysalon-music-sarahallenart-lesleywhiteheadwords-robertamiles-tickets-1981893755574,SecondSundaySalon MUSIC SarahAllen•ART LesleyWhitehead•WORDS  RobertaMiles,"Sarah Allen's project, Art for Art's Sake, performing works of Wayne Shorter, Lee Morgan, Freddie Hubbard & others with an all star ensemble",2026-03-08T17:00:00-05:00,2026-03-08T21:00:00-05:00,The Print Shop Live,Chicago,IL,"['Arts & Entertainment', 'Performing Arts']","[0.942, 0.334]","Categories: Arts & Entertainment, Performing Arts"
https://www.eventbrite.com/e/life-is-a-cabernet-wine-tasting-tickets-1982613434152,Life is a Cabernet Wine Tasting,Join us for an unforgettable evening as we explore the world of Cabernet.,2026-02-25T18:30:00-06:00,2026-02-25T20:30:00-06:00,Buzzed By ZEA - Salon & Bar,Chicago,IL,['Arcades'],[0.547],Categories: Arcades
https://www.eventbrite.com/e/ypn-breakfast-from-contact-to-close-building-business-with-new-leads-tickets-1976776058404,YPN Breakfast: From Contact to Close: Building Business With New Leads,Don’t miss our wildly popular breakfast series!,2026-02-25T09:00:00-06:00,2026-02-25T11:00:00-06:00,Manny's Coffee Shop & Deli,Chicago,IL,['Active Life'],[0.302],Categories: Active Life
https://www.eventbrite.com/e/first-dance-prep-west-loop-tickets-1977449789552,"First Dance Prep (West Loop) Tickets, Multiple dates","Eventbrite - Ballroom Dance Chicago presents First Dance Prep (West Loop) - Thursday, January 8, 2026 at 845 W Fulton St #213, Chicago, IL. Find event and ticket information.",,,,,,"['Performing Arts', 'Arts & Entertainment', 'Event Planning & Services']","[0.996, 0.971, 0.913]","Categories: Performing Arts, Arts & Entertainment, Event Planning & Services"
https://www.eventbrite.com/e/american-dreamin-affair-tickets-1980616504281,"AMERICAN DREAMIN AFFAIR Tickets, Saturday, Feb 28 at 8 pm to Sunday, Mar 1 at 2 am","Eventbrite - Kmoon & Friends presents AMERICAN DREAMIN AFFAIR - Saturday, February 28, 2026 at Rebar, Chicago, IL. Find event and ticket information.",,,,,,"['Performing Arts', 'Arts & Entertainment', 'Bars']","[0.982, 0.979, 0.97]","Categories: Performing Arts, Arts & Entertainment, Bars"
https://www.eventbrite.com/e/booked-a-stand-up-comedy-show-tickets-1980244795490,Booked! A Stand Up Comedy Show.,Booked! A Stand Up Comedy Show - it's gonna be a night full of hilarious jokes and good vibes! Bringing you the best comedy around! BYOB,2026-02-28T19:45:00-06:00,2026-02-28T21:30:00-06:00,Slant of Light Books,Chicago,IL,"['Performing Arts', 'Arts & Entertainment', 'Comedy Clubs']","[0.986, 0.977, 0.791]","Categories: Performing Arts, Arts & Entertainment, Comedy Clubs"
https://www.eventbrite.com/e/eli-howell-quartet-and-jameel-stephens-quintet-live-at-fsc-tickets-1981446245058,ELI HOWELL QUARTET and JAMEEL STEPHENS QUINTET Live at FSC,"Fulton Street Collective presents a performance with ELI HOWELL QUARTET and JAMEEL STEPHENS QUINTET on Thursday, February 26th at 7:30pm",2026-02-26T19:30:00-06:00,2026-02-26T22:00:00-06:00,Fulton Street Collective,Chicago,IL,"['Performing Arts', 'Arts & Entertainment', 'Music Venues']","[0.995, 0.988, 0.927]","Categories: Performing Arts, Arts & Entertainment, Music Venues"
https://www.eventbrite.com/e/media-and-business-networking-elevating-your-potential-lincoln-park-tickets-1852750609949,"Media and Business Networking | Elevating Your Potential - Lincoln Park Tickets, Wednesday, Mar 4 from 6 pm to 8 pm","Eventbrite - Strive Networking presents Media and Business Networking | Elevating Your Potential - Lincoln Park - Wednesday, March 4, 2026 at Parlay Lincoln Park, Chicago, IL. Find event and ticket information.",,,,,,"['Venues & Event Spaces', 'Nightlife', 'Active Life']","[0.782, 0.599, 0.53]","Categories: Venues & Event Spaces, Nightlife, Active Life"
https://www.eventbrite.com/e/pisces-bash-don-julio-sunday-tickets-1981568749472,"Pisces Bash / Don Julio Sunday Tickets, Sunday, Mar 8 at 10 pm to Monday, Mar 9 at 2 am","Eventbrite - Nate Heff presents Pisces Bash / Don Julio Sunday - Sunday, March 8, 2026 at 110 W Hubbard St, Chicago, IL. Find event and ticket information.",,,,,,"['Nightlife', 'Arts & Entertainment', 'Event Planning & Services']","[0.975, 0.971, 0.881]","Categories: Nightlife, Arts & Entertainment, Event Planning & Services"
https://www.eventbrite.com/e/self-care-city-scavenger-hunt-based-on-hot-habits-series-berwyn-area-tickets-1027469257207,"Self-Care City Scavenger Hunt: Based on Hot Habits Series - Berwyn Area Tickets, Multiple dates","Eventbrite - Wellness Events Intl presents Self-Care City Scavenger Hunt: Based on Hot Habits Series - Berwyn Area - Thursday, October 3, 2024 at *Recommended scavenger starting point or other city spot of your choice! (YOU MUST USE PDF TICKETS EMAILED FOR EVENT- NO MOBILE APP OR QR CODES ACCEPTED), Berwyn, IL. Find event and ticket information.",,,,,,"['Event Planning & Services', 'Venues & Event Spaces']","[0.927, 0.365]","Categories: Event Planning & Services, Venues & Event Spaces"
https://www.eventbrite.com/e/graduate-council-presents-puppy-yoga-tickets-1983282387008,"Graduate Council Presents: Puppy Yoga Tickets, Saturday, Mar 7 from 12 pm to 3 pm","Eventbrite - University of Chicago Graduate Council presents Graduate Council Presents: Puppy Yoga - Saturday, March 7, 2026 at UChicagoGRAD 4th Floor Lounge, Chicago, IL. Find event and ticket information.",,,,,,"['Yoga', 'Arts & Entertainment', 'Education']","[0.977, 0.948, 0.871]","Categories: Yoga, Arts & Entertainment, Education"
https://www.eventbrite.com/e/store-tour-eat-shop-learn-tickets-1982302410873,"Store Tour: Eat, Shop, Learn Tickets, Saturday, Mar 7 from 12 pm to 1:15 pm","Eventbrite - Eataly Chicago presents Store Tour: Eat, Shop, Learn - Saturday, March 7, 2026 at Eataly Chicago, Chicago, IL. Find event and ticket information.",,,,,,"['Shopping', 'Event Planning & Services', 'Arts & Entertainment']","[0.867, 0.725, 0.702]","Categories: Shopping, Event Planning & Services, Arts & Entertainment"
https://www.eventbrite.com/e/blockchain-and-business-networking-elevating-your-potential-lincoln-park-tickets-1852744010209,"Blockchain and Business Networking | Elevating Your Potential -Lincoln Park Tickets, Wednesday, Mar 4 from 6 pm to 8 pm","Eventbrite - Strive Networking presents Blockchain and Business Networking | Elevating Your Potential -Lincoln Park - Wednesday, March 4, 2026 at Parlay Lincoln Park, Chicago, IL. Find event and ticket information.",,,,,,"['Venues & Event Spaces', 'Nightlife', 'Active Life']","[0.789, 0.598, 0.492]","Categories: Venues & Event Spaces, Nightlife, Active Life"
https://www.eventbrite.com/e/book-event-our-diaries-ourselves-by-betsy-rubiner-tickets-1980892837802,"Book Event: Our Diaries, Ourselves by Betsy Rubiner Tickets, Tuesday, Feb 24 from 7 pm to 8:30 pm","Eventbrite - Women & Children First presents Book Event: Our Diaries, Ourselves by Betsy Rubiner - Tuesday, February 24, 2026 at Women & Children First, Chicago, IL. Find event and ticket information.",,,,,,"['Event Planning & Services', 'Arts & Entertainment', 'Active Life']","[0.836, 0.789, 0.782]","Categories: Event Planning & Services, Arts & Entertainment, Active Life"
https://www.eventbrite.com/e/conflict-management-certification-training-in-chicago-il-tickets-1059512824379,"Conflict Management Certification Training in Chicago, IL Tickets, Multiple dates","Eventbrite - Shine BrightX is a Leading Training Providers presents Conflict Management Certification Training in Chicago, IL - Friday, November 22, 2024 at Regus, Chicago, IL. Find event and ticket information.",,,,,,"['Theaters', 'Performing Arts']","[0.751, 0.338]","Categories: Theaters, Performing Arts"
https://www.eventbrite.com/e/heart-of-the-mask-masquerade-sneaker-ball-tickets-1422626025739,"Heart of the Mask Masquerade Sneaker Ball Tickets, Saturday, Mar 7 from 4 pm to 8 pm","Eventbrite - Free for you services presents Heart of the Mask Masquerade Sneaker Ball - Saturday, March 7, 2026 at 1113 W Belmont Ave, Chicago, IL. Find event and ticket information.",,,,,,"['Arts & Entertainment', 'Event Planning & Services', 'Performing Arts']","[0.973, 0.963, 0.925]","Categories: Arts & Entertainment, Event Planning & Services, Performing Arts"
https://www.eventbrite.com/e/hospitality-and-business-networking-elevating-your-potential-lincoln-park-tickets-1852750539739,"Hospitality and Business Networking |Elevating Your Potential -Lincoln Park Tickets, Wednesday, Mar 4 from 6 pm to 8 pm","Eventbrite - Strive Networking presents Hospitality and Business Networking |Elevating Your Potential -Lincoln Park - Wednesday, March 4, 2026 at Parlay Lincoln Park, Chicago, IL. Find event and ticket information.",,,,,,"['Venues & Event Spaces', 'Nightlife', 'Active Life']","[0.739, 0.592, 0.521]","Categories: Venues & Event Spaces, Nightlife, Active Life"
https://www.eventbrite.com/e/chicago-luxury-lash-classvolume-classic-hybrid-school-of-glamology-tickets-1722680787609,"Chicago| Luxury Lash Class|Volume, Classic & Hybrid| School of Glamology Tickets, Multiple dates","Eventbrite - School of Glamology (Delk Rd) presents Chicago| Luxury Lash Class|Volume, Classic & Hybrid| School of Glamology - Tuesday, October 7, 2025 at School of Glamology, Chicago, IL. Find event and ticket information.",,,,,,"['Event Planning & Services', 'Venues & Event Spaces', 'Arts & Entertainment']","[0.956, 0.768, 0.609]","Categories: Event Planning & Services, Venues & Event Spaces, Arts & Entertainment"
https://www.eventbrite.com/e/silent-body-2-body-party-chicago-slow-jamz-twerk-trap-tickets-1982236475659,"SILENT ""BODY 2 BODY"" PARTY CHICAGO (Slow Jamz, Twerk, Trap) Tickets, Friday, Feb 27 at 10 pm to Saturday, Feb 28 at 2 am","Eventbrite - Urban Fêtes presents SILENT ""BODY 2 BODY"" PARTY CHICAGO (Slow Jamz, Twerk, Trap) - Friday, February 27, 2026 at the bar 10 DOORS, Chicago, IL. Find event and ticket information.",,,,,,"['Nightlife', 'Arts & Entertainment', 'Bars']","[0.965, 0.95, 0.896]","Categories: Nightlife, Arts & Entertainment, Bars"
https://www.eventbrite.com/e/beatles-concert-in-the-dark-w-award-winning-violinist-waitlist-event-tickets-1573960531319,Beatles Concert in the Dark w Award Winning Violinist WAITLIST EVENT,"Join award-winning musicians Will Taylor & Tony Rogers for an intimate, relaxing concert  mostly in the dark, perfect for unwinding.",2026-03-06T20:00:00-06:00,2026-03-06T21:30:00-06:00,Secret Location in Chicago,Chicago,IL,"['Arts & Entertainment', 'Performing Arts', 'Music Venues']","[0.958, 0.918, 0.416]","Categories: Arts & Entertainment, Performing Arts, Music Venues"
https://www.eventbrite.com/e/coffee-class-espresso-become-an-expert-home-barista-tickets-1977383591552,"Coffee Class: Espresso. Become an expert home barista. Tickets, Saturday, Feb 28 from 1 pm to 3 pm","Eventbrite - Sip Society presents Coffee Class: Espresso. Become an expert home barista. - Saturday, February 28, 2026 at 1806 W Cuyler Ave, Chicago, IL. Find event and ticket information.",,,,,,"['Venues & Event Spaces', 'Education', 'Active Life']","[0.749, 0.731, 0.692]","Categories: Venues & Event Spaces, Education, Active Life"
https://www.eventbrite.com/e/spring-women-in-business-luncheon-tickets-1980572502671,"Spring Women in Business Luncheon Tickets, Friday, Mar 6 from 12 pm to 1:30 pm","Eventbrite - Pulaski Elston Business Association presents Spring Women in Business Luncheon - Friday, March 6, 2026 at Buona Terra Ristorante, Chicago, IL. Find event and ticket information.",,,,,,"['Event Planning & Services', 'Venues & Event Spaces', 'Active Life']","[0.805, 0.738, 0.533]","Categories: Event Planning & Services, Venues & Event Spaces, Active Life"
https://www.eventbrite.com/e/vox-venti-presents-the-liminal-hour-tickets-1625131745799,"Vox Venti presents ""The Liminal Hour""","Vox Venti presents a choral meditation on light, resilience, dreaming and wakefulness with guest conductor Victoria Marshall",2026-02-28T16:00:00-06:00,,St. Chrysostom's Episcopal Church,Chicago,IL,['Performing Arts'],[0.827],Categories: Performing Arts
https://www.eventbrite.com/e/floral-watercolor-workshop-tickets-1564244099209,"Floral Watercolor Workshop Tickets, Multiple dates","Eventbrite - Cam Studios Chicago presents Floral Watercolor Workshop - Tuesday, August 26, 2025 at 5420 W Belmont Ave, Chicago, IL. Find event and ticket information.",,,,,,"['Arts & Entertainment', 'Event Planning & Services', 'Venues & Event Spaces']","[0.944, 0.862, 0.716]","Categories: Arts & Entertainment, Event Planning & Services, Venues & Event Spaces"
https://www.eventbrite.com/e/dungeons-drafthouse-video-vortex-super-dungeon-melee-tickets-1978952561383,"Dungeons & Drafthouse @ Video Vortex - Super Dungeon Melee Tickets, Sunday, Mar 1 from 2 pm to 6 pm","Eventbrite - Video Vortex @ Alamo Drafthouse Wrigleyville presents Dungeons & Drafthouse @ Video Vortex - Super Dungeon Melee - Sunday, March 1, 2026 at Alamo Drafthouse Cinema Wrigleyville, Chicago, IL. Find event and ticket information.",,,,,,"['Theaters', 'Arts & Entertainment', 'Venues & Event Spaces']","[0.965, 0.955, 0.916]","Categories: Theaters, Arts & Entertainment, Venues & Event Spaces"
https://www.eventbrite.com/e/canto-kojo-open-mic-and-reading-session-tickets-1982378728140,Canto-Kójo Open Mic and Reading Session!,"Revel in the spoken and written word at February's Canto-Kójo open mic session, led by Chicago poets I.S. Jones and Yazud Brito-Milan!",2026-02-24T19:00:00-06:00,2026-02-24T20:30:00-06:00,Call & Response Books,Chicago,IL,"['Arts & Entertainment', 'Active Life', 'Bars']","[0.853, 0.513, 0.468]","Categories: Arts & Entertainment, Active Life, Bars"
https://www.eventbrite.com/e/japanese-language-intro-course-tickets-1980203436785,"Japanese Language Intro Course Tickets, Thursday, Mar 5 from 7 pm to 8 pm","Eventbrite - Japanese Culture Center presents Japanese Language Intro Course - Thursday, March 5, 2026 at Japanese Culture Center, Chicago, IL. Find event and ticket information.",,,,,,"['Event Planning & Services', 'Venues & Event Spaces', 'Education']","[0.807, 0.773, 0.754]","Categories: Event Planning & Services, Venues & Event Spaces, Education"
https://www.eventbrite.com/e/an-introduction-to-matcha-with-sip-society-mylai-matcha-tickets-1983552068633,"An introduction to matcha (with Sip Society & Mylai Matcha) Tickets, Tuesday, Mar 3 from 6 pm to 8 pm","Eventbrite - Sip Society presents An introduction to matcha (with Sip Society & Mylai Matcha) - Tuesday, March 3, 2026 at 1806 W Cuyler Ave, Chicago, IL. Find event and ticket information.",,,,,,"['Arts & Entertainment', 'Event Planning & Services', 'Nightlife']","[0.911, 0.87, 0.844]","Categories: Arts & Entertainment, Event Planning & Services, Nightlife"
https://www.eventbrite.com/e/justin-bieber-night-an-all-justin-bieber-dance-party-tickets-1983291863352,"Justin Bieber Night: An all Justin Bieber Dance Party Tickets, Friday, Mar 6 at 8pm to Saturday, Mar 7","Eventbrite - DTNA Events presents Justin Bieber Night: An all Justin Bieber Dance Party - Friday, March 6, 2026 at The Country Club, Chicago, IL. Find event and ticket information.",,,,,,"['Event Planning & Services', 'Arts & Entertainment', 'Nightlife']","[0.975, 0.929, 0.903]","Categories: Event Planning & Services, Arts & Entertainment, Nightlife"
https://www.eventbrite.com/e/full-five-friday-tickets-1510988841299,Full Five Friday!,Chicago's best up-and-coming comedians film their five-minute sets!,2025-09-05T21:00:00-05:00,2026-05-01T22:00:00-05:00,Stars and Garters Theater,Chicago,IL,"['Performing Arts', 'Arts & Entertainment', 'Comedy Clubs']","[0.919, 0.889, 0.427]","Categories: Performing Arts, Arts & Entertainment, Comedy Clubs"
https://www.eventbrite.com/e/hospitality-networking-event-in-chicago-tickets-1588418645929,"Hospitality Networking Event in Chicago Tickets, Multiple dates","Eventbrite - Fun Events presents Hospitality Networking Event in Chicago - Wednesday, August 27, 2025 at Barcocina Lakeview, Chicago, IL. Find event and ticket information.",,,,,,"['Event Planning & Services', 'Bars', 'Nightlife']","[0.796, 0.754, 0.673]","Categories: Event Planning & Services, Bars, Nightlife"
https://www.eventbrite.com/e/men-sold-out-chicago-speed-dating-saturday-night-ages-25-39-tickets-1979503416004,"*MEN SOLD OUT* ✨ Chicago Speed Dating | Saturday Night Ages 25-39 Tickets, Saturday, Feb 28 from 7:30 pm to 9:30 pm","Eventbrite - MyCheekyDate presents *MEN SOLD OUT* ✨ Chicago Speed Dating | Saturday Night Ages 25-39 - Saturday, February 28, 2026 at Tabu, Chicago, IL. Find event and ticket information.",,,,,,"['Event Planning & Services', 'Nightlife', 'Arts & Entertainment']","[0.926, 0.894, 0.853]","Categories: Event Planning & Services, Nightlife, Arts & Entertainment"
https://www.eventbrite.com/e/opening-reception-mami-takahashi-soft-evidence-tickets-1982804104452,"Opening Reception - Mami Takahashi: Soft Evidence Tickets, Friday, Mar 6 from 6 pm to 8 pm","Eventbrite - International Museum of Surgical Science presents Opening Reception - Mami Takahashi: Soft Evidence - Friday, March 6, 2026 at International Museum of Surgical Science, Chicago, IL. Find event and ticket information.",,,,,,"['Museums', 'Arts & Entertainment', 'Performing Arts']","[0.971, 0.942, 0.936]","Categories: Museums, Arts & Entertainment, Performing Arts"
https://www.eventbrite.com/e/fintech-startups-investors-professionals-networking-mixer-chicago-tickets-1978828696901,"FinTech Startups, Investors & Professionals Networking Mixer Chicago Tickets, Monday, Mar 2, 2026 from 7 pm to 10 pm","Eventbrite - Business Minds Events presents FinTech Startups, Investors & Professionals Networking Mixer Chicago - Monday, 2 March 2026 at 25 S Halsted St, Chicago, IL. Find event and ticket information.",,,,,,"['Event Planning & Services', 'Nightlife', 'Venues & Event Spaces']","[0.826, 0.8, 0.783]","Categories: Event Planning & Services, Nightlife, Venues & Event Spaces"
https://www.eventbrite.com/e/312-comedy-jam-2026-tickets-1981276768148,312 COMEDY JAM 2026,"Get ready to laugh till you cry at the 312 COMEDY JAM 2026, where top comedians will have you rolling in your seats all night long!",2026-03-06T20:00:00-06:00,2026-03-06T23:30:00-06:00,208 E 51st St,Chicago,IL,"['Performing Arts', 'Arts & Entertainment', 'Comedy Clubs']","[0.933, 0.878, 0.802]","Categories: Performing Arts, Arts & Entertainment, Comedy Clubs"
https://www.eventbrite.com/e/books-and-brunch-for-kids-tickets-1982122112596,"Books and Brunch for Kids Tickets, Saturday, Feb 28 from 12 pm to 2 pm","Eventbrite - Da Book Joint presents Books and Brunch for Kids - Saturday, February 28, 2026 at Da Book Joint, Chicago, IL. Find event and ticket information.",,,,,,"['Kids Activities', 'Event Planning & Services', 'Arts & Entertainment']","[0.979, 0.913, 0.834]","Categories: Kids Activities, Event Planning & Services, Arts & Entertainment"
https://www.eventbrite.com/e/black-star-saturday-afrobeats-amapiano-dancehall-rnb-masada-tickets-1980638882214,"BLACK STAR SATURDAY: Afrobeats, Amapiano, Dancehall, RnB @ Masada Tickets, Saturday, Mar 7 at 10 pm to Sunday, Mar 8 at 3 am","Eventbrite - ChicAfrik & F.A Events presents BLACK STAR SATURDAY: Afrobeats, Amapiano, Dancehall, RnB @ Masada - Saturday, March 7, 2026 at Masada, Chicago, IL. Find event and ticket information.",,,,,,"['Arts & Entertainment', 'Performing Arts', 'Nightlife']","[0.978, 0.975, 0.955]","Categories: Arts & Entertainment, Performing Arts, Nightlife"
https://www.eventbrite.com/e/crochet-workshop-for-beginners-tickets-1982143050221,"Crochet Workshop for Beginners Tickets, Saturday, Feb 28 from 12 pm to 2 pm","Eventbrite - Ka'Lab Bronzeville presents Crochet Workshop for Beginners - Saturday, February 28, 2026 at KaLab Bronzeville, Chicago, IL. Find event and ticket information.",,,,,,"['Arts & Entertainment', 'Venues & Event Spaces', 'Event Planning & Services']","[0.917, 0.909, 0.9]","Categories: Arts & Entertainment, Venues & Event Spaces, Event Planning & Services"
https://www.eventbrite.com/e/the-icon-edit-tickets-1982716289796,"The Icon Edit Tickets, Friday, Mar 6 from 2:30 pm to 9 pm","Eventbrite - The Icon Edit - Friday, March 6, 2026 at Fairmont Chicago, Millennium Park, Chicago, IL. Find event and ticket information.",,,,,,"['Event Planning & Services', 'Arts & Entertainment', 'Performing Arts']","[0.841, 0.777, 0.749]","Categories: Event Planning & Services, Arts & Entertainment, Performing Arts"
https://www.eventbrite.com/e/fashionista-drag-brunch-tickets-1981689655104,"Fashionista Drag Brunch Tickets, Saturday, Feb 28 at 11 am to Sunday, Mar 1 at 4:30 pm","Eventbrite - Kit Kat Club presents Fashionista Drag Brunch - Saturday, February 28, 2026 at Kit Kat Club, Chicago, IL. Find event and ticket information.",,,,,,"['Fashion', 'Arts & Entertainment', 'Venues & Event Spaces']","[0.974, 0.94, 0.893]","Categories: Fashion, Arts & Entertainment, Venues & Event Spaces"
https://www.eventbrite.com/e/breakfast-of-champions-tickets-911628103197,"Breakfast of Champions Tickets, Multiple dates","Eventbrite - The River Chicago presents Breakfast of Champions - Saturday, May 25, 2024 at The River Kitchen and Bar, Chicago, IL. Find event and ticket information.",,,,,,"['Bars', 'Event Planning & Services', 'Arts & Entertainment']","[0.944, 0.864, 0.851]","Categories: Bars, Event Planning & Services, Arts & Entertainment"
https://www.eventbrite.com/e/hot-potato-hearts-burning-up-baby-tickets-1980232172735,"Hot Potato HeARTS: Burning Up Baby Tickets, Thursday, Feb 26 from 6 pm to 9 pm","Eventbrite - Lot'sa presents Hot Potato HeARTS: Burning Up Baby - Thursday, February 26, 2026 at Lot'sa, Chicago, IL. Find event and ticket information.",,,,,,"['Arts & Entertainment', 'Performing Arts', 'Event Planning & Services']","[0.991, 0.985, 0.959]","Categories: Arts & Entertainment, Performing Arts, Event Planning & Services"
https://www.eventbrite.com/e/new-renovations-of-adler-sullivans-1889-auditorium-theatre-tickets-1982049278748,"New Renovations of Adler & Sullivan's 1889 Auditorium Theatre Tickets, Tuesday, Feb 24 from 5:30 pm to 8 pm","Eventbrite - Society of Architectural Historians presents New Renovations of Adler & Sullivan's 1889 Auditorium Theatre - Tuesday, February 24, 2026 at Charnley-Persky House Museum, Chicago, IL. Find event and ticket information.",,,,,,"['Performing Arts', 'Event Planning & Services', 'Theaters']","[0.876, 0.808, 0.771]","Categories: Performing Arts, Event Planning & Services, Theaters"
https://www.eventbrite.com/e/apres-ski-party-party-at-benchmark-in-old-town-tickets-1980024008109,"Après-Ski Party Party at Benchmark in Old Town Tickets, Saturday, Feb 28 from 2 pm to 5 pm","Eventbrite - Four Corners presents Après-Ski Party Party at Benchmark in Old Town - Saturday, February 28, 2026 at Benchmark, Chicago, IL. Find event and ticket information.",,,,,,"['Arts & Entertainment', 'Event Planning & Services', 'Venues & Event Spaces']","[0.913, 0.91, 0.772]","Categories: Arts & Entertainment, Event Planning & Services, Venues & Event Spaces"
https://www.eventbrite.com/e/healing-breathwork-online-chicago-tickets-1759609512419,"Healing Breathwork Online - Chicago Tickets, Multiple dates","Eventbrite - Soul Dimension presents Healing Breathwork Online - Chicago - Monday, October 6, 2025 at Millennium Park - Online Event, chicago, IL. Find event and ticket information.",,,,,,"['Event Planning & Services', 'Arts & Entertainment', 'Performing Arts']","[0.838, 0.796, 0.324]","Categories: Event Planning & Services, Arts & Entertainment, Performing Arts"
https://www.eventbrite.com/e/next-gen-leadership-blueprint-2-days-training-in-chicago-il-tickets-1975183160002,"Next-Gen Leadership Blueprint 2 Days Training in Chicago, IL Tickets, Multiple dates","Eventbrite - Skelora Edu Tech presents Next-Gen Leadership Blueprint 2 Days Training in Chicago, IL - Thursday, January 8, 2026 at For venue information, Please contact us: info@skelora.com, Chicago, IL, IL. Find event and ticket information.",,,,,,"['Venues & Event Spaces', 'Event Planning & Services', 'Education']","[0.949, 0.86, 0.717]","Categories: Venues & Event Spaces, Event Planning & Services, Education"
https://www.eventbrite.com/e/afro-fusion-saturday-afrobeats-hiphop-dancehall-soca-tickets-1979564681250,"Afro Fusion Saturday : Afrobeats, Hiphop, Dancehall, Soca Tickets, Saturday, Feb 28 at 11 pm to Sunday, Mar 1 at 5 am","Eventbrite - AFRO FUSION presents Afro Fusion Saturday : Afrobeats, Hiphop, Dancehall, Soca - Saturday, February 28, 2026 at Le Nocturne Chicago, Chicago, IL. Find event and ticket information.",,,,,,"['Nightlife', 'Performing Arts', 'Arts & Entertainment']","[0.983, 0.974, 0.972]","Categories: Nightlife, Performing Arts, Arts & Entertainment"
https://www.eventbrite.com/e/cine-mac-tour-tickets-1982355503675,CINE MAC – Tour,"SRBCC welcomes the CINE MAC – Tour, a series of film screenings in partnership with the Museo de Arte Contemporáneo de Puerto Rico.",2026-02-28T16:00:00-06:00,2026-02-28T19:30:00-06:00,Segundo Ruiz Belvis Cultural Center,Chicago,IL,"['Museums', 'Arts & Entertainment', 'Theaters']","[0.918, 0.917, 0.564]","Categories: Museums, Arts & Entertainment, Theaters"
https://www.eventbrite.com/e/black-legal-summit-tickets-1983111133785,"BLACK LEGAL SUMMIT Tickets, Saturday, Mar 7 from 10 am to 4 pm","Eventbrite - UIC- Glenn T Johnson BLSA presents BLACK LEGAL SUMMIT - Saturday, March 7, 2026 at Barnes & Thornburg LLP, Chicago, IL. Find event and ticket information.",,,,,,"['Event Planning & Services', 'Venues & Event Spaces', 'Bars']","[0.901, 0.783, 0.576]","Categories: Event Planning & Services, Venues & Event Spaces, Bars"
