business_id,venue_text
ShM2wUwJaK8d0-Jm9YDd0w,"Venue: Scooter's Coffee | City: Edwardsville | Categories: Coffee & Tea, Food | Attributes: BusinessParking={u'valet': False, u'garage': False, u'street': False, u'lot': True, u'validated': False}, WiFi=u'free'"
l_oJVXPq5rfgPRoqa3vfDQ,"Venue: Domino's Pizza | City: Godfrey | Categories: Pizza, Sandwiches, Restaurants, Chicken Wings | Attributes: DriveThru=True, BusinessParking={u'valet': False, u'garage': False, u'street': False, u'lot': True, u'validated': False}, RestaurantsPriceRange2=1, RestaurantsTakeOut=True, RestaurantsDelivery=True"
2d3DYDTL9ZG6tBObuSHfLA,"Venue: Papa John's Pizza | City: O'Fallon | Categories: Restaurants, Pizza | Attributes: Ambience={'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}, RestaurantsAttire='casual', RestaurantsGoodForGroups=True, NoiseLevel='quiet', GoodForKids=True, OutdoorSeating=False, Caters=False, BusinessAcceptsCreditCards=True"
G-3364B-eVslDufNEpHAOQ,"Venue: IHOP | City: Alton | Categories: Breakfast & Brunch, Diners, American (Traditional), Restaurants, Burgers, American (New) | Attributes: RestaurantsAttire=u'casual', RestaurantsGoodForGroups=True, BikeParking=False, RestaurantsTakeOut=True, RestaurantsPriceRange2=1, BusinessAcceptsCreditCards=True, HasTV=False, OutdoorSeating=False"
_HH5CmB4e7uWnck0_MxfTA,"Venue: Mama Mia’s Italian Restaurant | City: Wood River | Categories: Breakfast & Brunch, Italian, Mediterranean, Restaurants | Attributes: RestaurantsPriceRange2=1, WiFi='no', NoiseLevel='average', Caters=False, RestaurantsAttire=u'casual', Ambience={'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}, Alcohol=u'beer_and_wine', HasTV=True"
QDgGe--XQrPrap3u5EjAmg,"Venue: McDonald's | City: Cahokia | Categories: Fast Food, Coffee & Tea, Burgers, Food, Restaurants | Attributes: RestaurantsPriceRange2=1, BusinessAcceptsCreditCards=True, RestaurantsGoodForGroups=True, Caters=False, GoodForKids=True, WiFi=u'free', NoiseLevel=u'loud', BusinessParking={'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"
ttJvbadlf1LV7_1MOXm3lA,"Venue: Clarkson Eyecare | City: Fairview Heights | Categories: Eyewear & Opticians, Optometrists, Shopping, Health & Medical | Attributes: RestaurantsPriceRange2=2, BusinessParking={'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}, BusinessAcceptsCreditCards=False, ByAppointmentOnly=False, BikeParking=False"
sAlYBD15A_4JIUgbH5KPhw,"Venue: Bowman Dental Group | City: O Fallon | Categories: Pediatric Dentists, Cosmetic Dentists, Dentists, General Dentistry, Health & Medical | Attributes: ByAppointmentOnly=True"
k43EjOUSYAst_DK4WORMWg,"Venue: Walgreens | City: Belleville | Categories: Food, Drugstores, Convenience Stores, Beauty & Spas, Cosmetics & Beauty Supply, Shopping | Attributes: ByAppointmentOnly=False, RestaurantsTakeOut=True, BusinessAcceptsCreditCards=True, DriveThru=True, RestaurantsDelivery=False, BusinessParking={'garage': False, 'street': None, 'validated': None, 'lot': None, 'valet': False}"
RvAFY_Tr0nKfRXTvjkDaOA,"Venue: Walgreens | City: Edwardsville | Categories: Shopping, Convenience Stores, Photography Stores & Services, Food, Cosmetics & Beauty Supply, Beauty & Spas, Drugstores | Attributes: BusinessAcceptsCreditCards=True, BusinessParking={'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}, ByAppointmentOnly=False, RestaurantsPriceRange2=3, BikeParking=False, RestaurantsDelivery=False, DriveThru=True, RestaurantsTakeOut=True"
uGlq_H-hwPMLpEOABesDRA,"Venue: El Indio | City: O'Fallon | Categories: Mexican, Restaurants | Attributes: BusinessParking={'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}, BusinessAcceptsCreditCards=True, WiFi=u'free', Alcohol=u'full_bar', Ambience={'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}, RestaurantsReservations=False, Caters=True, OutdoorSeating=True"
uogt8KPrcYxm7dgxm6mUHA,"Venue: Strangelovely | City: Godfrey | Categories: Used, Vintage & Consignment, Home Decor, Home & Garden, Shopping, Fashion | Attributes: BikeParking=True, BusinessParking={'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}, WheelchairAccessible=True, BusinessAcceptsCreditCards=True, RestaurantsPriceRange2=3, DogsAllowed=True, BusinessAcceptsBitcoin=False, ByAppointmentOnly=False"
X-tcDNuuEwUqJf9Sp9ELuA,"Venue: Fazzi's Bar & Grill | City: Collinsville | Categories: American (Traditional), Restaurants, Italian, Greek | Attributes: BikeParking=False, WiFi=u'free', RestaurantsReservations=True, GoodForKids=True, OutdoorSeating=True, BusinessParking={'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}, RestaurantsTakeOut=True, RestaurantsPriceRange2=2"
krnwlIAHk8JkYXIaEszWzg,"Venue: Frame Saver Eyeglass Repair | City: Fairview Heights | Categories: Eyewear & Opticians, Professional Services, Shopping, Appliances & Repair, Local Services | Attributes: BusinessParking={'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}, DogsAllowed=False, BusinessAcceptsCreditCards=True, WheelchairAccessible=True, BikeParking=False, RestaurantsPriceRange2=2, BusinessAcceptsBitcoin=False, ByAppointmentOnly=False"
LNub5sLyBNl3DRQnqcAtFg,"Venue: Target | City: Shiloh | Categories: Department Stores, Personal Shopping, Shopping, Electronics, Discount Store, Fashion, Home & Garden, Furniture Stores, Food, Grocery | Attributes: BusinessParking={'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}, BikeParking=True, BusinessAcceptsCreditCards=True, RestaurantsPriceRange2=2, ByAppointmentOnly=False, HasTV=False, Caters=False, RestaurantsTableService=False"
yUeQqByQ53UqPm8T9YtvoA,"Venue: Young's Chop Suey | City: East Saint Louis | Categories: Restaurants, Chinese | Attributes: RestaurantsTakeOut=True, RestaurantsReservations=False, BusinessAcceptsCreditCards=False"
DUfI_iaSWzHJecLJ-rxLYQ,"Venue: LongHorn Steakhouse | City: Fairview Heights | Categories: Barbeque, Restaurants, American (Traditional), Steakhouses | Attributes: BusinessAcceptsCreditCards=True, NoiseLevel='average', Alcohol=u'full_bar', OutdoorSeating=False, Caters=False, RestaurantsGoodForGroups=True, GoodForKids=True, RestaurantsDelivery=False"
ZWd6jyzszd6qAnG4oBSztQ,"Venue: The Juicy Peanut Bar & Grill | City: Mascoutah | Categories: Restaurants, Fast Food, Burgers, Chicken Wings | Attributes: RestaurantsPriceRange2=1, RestaurantsGoodForGroups=True, WiFi='no', Alcohol='full_bar', BikeParking=False, BusinessParking={'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}, NoiseLevel=u'average', GoodForKids=True"
NPpIyfRD5TV1ITKVbe8wJg,"Venue: Rio Grande MX Cocina | City: Fairview Heights | Categories: Mexican, Restaurants | Attributes: HasTV=True, RestaurantsTakeOut=True, DogsAllowed=False, Ambience={'touristy': False, 'hipster': False, 'romantic': None, 'divey': False, 'intimate': None, 'trendy': None, 'upscale': False, 'classy': None, 'casual': True}, OutdoorSeating=False, RestaurantsGoodForGroups=True, BusinessAcceptsCreditCards=True, HappyHour=True"
zA_5qe8518wN3K5oA3HkuQ,"Venue: Super 8 by Wyndham Alton | City: Alton | Categories: Hotels & Travel, Event Planning & Services, Hotels | Attributes: RestaurantsPriceRange2=1, BusinessAcceptsCreditCards=True, WiFi='free'"
V9He-SVN5zhWY3BQfYCGNA,"Venue: John Rottschalk Dental Group | City: Fairview Heights | Categories: Medical Centers, Pediatric Dentists, Dentists, General Dentistry, Health & Medical, Cosmetic Dentists, Endodontists | Attributes: BusinessAcceptsCreditCards=True, ByAppointmentOnly=False"
J4Il3CUIsPL1jf7mLvE1kw,"Venue: Coldwell Banker Brown, Realtors | City: Belleville | Categories: Real Estate Services, Real Estate Agents, Real Estate, Home Services"
Zre4lF64SV-apIpCx8REvw,"Venue: Mascoutah Steak House | City: Mascoutah | Categories: American (Traditional), Restaurants, Steakhouses, Sandwiches | Attributes: BusinessAcceptsCreditCards=True, RestaurantsGoodForGroups=True, RestaurantsDelivery=False, RestaurantsAttire='casual', RestaurantsTakeOut=True, Alcohol='full_bar', GoodForKids=True, NoiseLevel='average'"
p3EJ5q52i6xAMFjCj6rRhQ,"Venue: Hot Dogs | City: Belleville | Categories: Restaurants, Hot Dogs, Burgers | Attributes: NoiseLevel=u'average', GoodForKids=True, RestaurantsAttire=u'casual', RestaurantsGoodForGroups=True, RestaurantsPriceRange2=1, RestaurantsTakeOut=True, BusinessAcceptsCreditCards=True, RestaurantsDelivery=False"
fdpalN2LrEfWVqOm3eO8dQ,"Venue: Jimmy John's | City: Belleville | Categories: Fast Food, Restaurants, Food, Food Delivery Services, Sandwiches, Delis | Attributes: RestaurantsGoodForGroups=True, GoodForKids=True, RestaurantsReservations=False, BusinessAcceptsCreditCards=True, Caters=True, RestaurantsDelivery=True, RestaurantsTakeOut=True, BikeParking=True"
kiaX4nLe_sXIpNXYmXgfiA,"Venue: T.J. Maxx | City: Edwardsville | Categories: Fashion, Women's Clothing, Department Stores, Home & Garden, Shopping, Home Decor | Attributes: RestaurantsPriceRange2=2, BusinessAcceptsCreditCards=True, BusinessParking={'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"
paN9whOcxhHpGwE6oAI1sg,"Venue: Sgt Pepper's Cafe | City: Edwardsville | Categories: Breakfast & Brunch, Restaurants, Cafes | Attributes: BusinessAcceptsCreditCards=True, RestaurantsReservations=False, RestaurantsAttire=u'casual', RestaurantsGoodForGroups=True, GoodForKids=True, Alcohol=u'none', RestaurantsPriceRange2=1, OutdoorSeating=False"
KE3ugQ48vGqhyklVBp9NiQ,"Venue: Auntie Anne's | City: Fairview Heights | Categories: Pretzels, Food | Attributes: BusinessAcceptsCreditCards=True, RestaurantsTakeOut=True, RestaurantsDelivery=True"
SLWMy4MsvvAAtiyYrrfHag,"Venue: FedEx Ship Center | City: Collinsville | Categories: Packing Supplies, Printing Services, Shopping, Professional Services, Couriers & Delivery Services, Signmaking, Local Services, Shipping Centers | Attributes: BusinessAcceptsCreditCards=True"
O998e7eUN45YDid-GxM1yw,"Venue: Stingers | City: Cahokia | Categories: Pizza, Restaurants, Breakfast & Brunch, American (New), American (Traditional) | Attributes: HasTV=True, RestaurantsPriceRange2=1, RestaurantsTakeOut=True, BusinessAcceptsCreditCards=True, RestaurantsAttire='casual', NoiseLevel=u'average', RestaurantsGoodForGroups=True, OutdoorSeating=True"
qxCyunW9wW3NSOmS_V_BMg,"Venue: Beyond Hello | City: Sauget | Categories: Shopping, Cannabis Dispensaries, Cannabis Clinics, Health & Medical"
yQGPiN-UmRE7cyRTiiQoZw,"Venue: Imo's Pizza | City: Belleville | Categories: Pizza, Restaurants, Sandwiches, Salad | Attributes: RestaurantsPriceRange2=2, RestaurantsDelivery=True, RestaurantsTakeOut=True, RestaurantsAttire=u'casual', RestaurantsReservations=True, BusinessAcceptsCreditCards=True, OutdoorSeating=False, Alcohol='none'"
KeT8uehA2gVy6sycGdl_OQ,"Venue: Domino's Pizza | City: Cahokia | Categories: Restaurants, Chicken Wings, Sandwiches, Pizza | Attributes: RestaurantsTakeOut=True, RestaurantsDelivery=True, RestaurantsReservations=False, RestaurantsPriceRange2=1, BusinessAcceptsCreditCards=True, Caters=True, OutdoorSeating=True"
bIE-Zd38K1FqgRkv6XtK6g,"Venue: Stur Restaurant and Lounge | City: Edwardsville | Categories: Cocktail Bars, Bars, Restaurants, Nightlife, American (New), Lounges | Attributes: Ambience={'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}, GoodForMeal={'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}, OutdoorSeating=False, RestaurantsReservations=True, RestaurantsTakeOut=True, RestaurantsGoodForGroups=True, BusinessParking={'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}, RestaurantsPriceRange2=2"
VdHjTrOjwIiOGBB8dsk33A,"Venue: Randall's Wines & Spirits Co | City: Fairview Heights | Categories: Food, Furniture Stores, Shopping, Beer, Wine & Spirits, Home & Garden | Attributes: RestaurantsPriceRange2=2, BusinessParking={'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}, BikeParking=False, BusinessAcceptsCreditCards=True, RestaurantsDelivery=False, HappyHour=False, ByAppointmentOnly=False, RestaurantsTakeOut=False"
lMOFuKksLDn3MmW-XOGFwg,"Venue: Menards | City: O'fallon | Categories: Hardware Stores, Shopping, Home & Garden | Attributes: RestaurantsPriceRange2=2, BusinessAcceptsCreditCards=True, BusinessParking={'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}, BikeParking=True"
5aYfdAOuLRLQ_rJuXkJUhg,"Venue: Jacks 66 Auto Repair | City: Edwardsville | Categories: Automotive, Auto Repair, Tires | Attributes: BusinessAcceptsCreditCards=True, WiFi=u'paid'"
l4_FAzIqaeKwvE7IyI8FNA,"Venue: NTB-National Tire & Battery | City: Fairview Heights | Categories: Oil Change Stations, Automotive, Auto Repair, Tires | Attributes: BusinessAcceptsCreditCards=True"
IjcyR7oYbSpeim1MunQA0w,"Venue: Big Mama's Bbq Express | City: East St. Louis | Categories: Restaurants, Barbeque | Attributes: OutdoorSeating=True, BikeParking=False, RestaurantsDelivery=False, WiFi='no', Caters=True, GoodForKids=True, BusinessAcceptsCreditCards=True, RestaurantsReservations=False"
i_BpS8-4ri6Pr-sW0fP0fQ,"Venue: Belleville Pancake House | City: Belleville | Categories: Breakfast & Brunch, Restaurants, Diners | Attributes: BusinessParking={'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}, RestaurantsReservations=False, Ambience={'touristy': None, 'hipster': None, 'romantic': None, 'divey': True, 'intimate': None, 'trendy': None, 'upscale': None, 'classy': False, 'casual': True}, GoodForKids=True, RestaurantsTableService=True, GoodForMeal={'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}, RestaurantsDelivery=False, RestaurantsPriceRange2=1"
BYM9GFFZaEODMFQ2G5141g,"Venue: Apple Cleaners | City: Edwardsville | Categories: Local Services, Dry Cleaning & Laundry, Laundry Services, Sewing & Alterations | Attributes: BusinessAcceptsCreditCards=True, RestaurantsPriceRange2=2"
q8QIQS28T9V6vWsxdfDCbg,"Venue: JOANN Fabrics & Crafts | City: Fairview Heights | Categories: Home Decor, Shopping, Fabric Stores, Art Supplies, Arts & Crafts, Home & Garden | Attributes: BusinessAcceptsCreditCards=True, RestaurantsPriceRange2=2, BikeParking=False"
rtgphiQmCZQbNaM3b34u6w,"Venue: Ruby Tuesday | City: Collinsville | Categories: Restaurants, American (Traditional), Burgers | Attributes: BikeParking=True, Caters=True, WiFi=u'free', BusinessParking={'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}, NoiseLevel=u'average', GoodForKids=True, Alcohol=u'full_bar', RestaurantsTakeOut=True"
0Bn9pMb_qcBO5mZYa3QAEA,"Venue: Bandana's Bar-B Q - Collinsville | City: Collinsville | Categories: Restaurants, American (Traditional), Barbeque | Attributes: BusinessAcceptsCreditCards=True, RestaurantsDelivery=True, BusinessParking={'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}, RestaurantsTakeOut=True, NoiseLevel=u'average', RestaurantsReservations=True, Alcohol=u'beer_and_wine', RestaurantsAttire='casual'"
-l-FYsn2mCCDKTTS-uqssA,"Venue: The Fifth Quarter | City: Collinsville | Categories: Restaurants, Nightlife, American (Traditional), Bars | Attributes: HasTV=True, Alcohol='full_bar', Ambience={'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}, OutdoorSeating=True, NoiseLevel='average', BikeParking=False, RestaurantsDelivery=False, RestaurantsAttire='casual'"
1DjwGilS435acWHMzG83dQ,"Venue: Pasta House | City: Fairview Heights | Categories: Italian, Restaurants | Attributes: RestaurantsAttire=u'casual', GoodForKids=True, BusinessAcceptsCreditCards=True, BusinessParking={'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}, RestaurantsReservations=True, Caters=None, RestaurantsGoodForGroups=True, RestaurantsDelivery=None"
6BJwqc8rShdKHyizuR0Q5g,"Venue: Unch's Bar And Grill | City: Cahokia | Categories: American (Traditional), Nightlife, Bars, Burgers, Restaurants, Sandwiches, Sports Bars, Karaoke | Attributes: Ambience={'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}, RestaurantsGoodForGroups=True, BusinessAcceptsCreditCards=True, GoodForKids=True, Alcohol=u'full_bar', CoatCheck=False, Caters=True, DogsAllowed=True"
vYglkvPqLy1Oa_sSsRpOdA,"Venue: Gateway Fun Park | City: Collinsville | Categories: Active Life, Arcades, Batting Cages, Arts & Entertainment, Mini Golf, Amusement Parks | Attributes: GoodForKids=True, BusinessParking={'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}, BikeParking=True, ByAppointmentOnly=False, WiFi=u'no', BusinessAcceptsCreditCards=True"
pjTaBQJ03T5TdmMi6ph4gw,"Venue: KFC | City: Glen Carbon | Categories: Chicken Shop, Chicken Wings, Fast Food, Restaurants | Attributes: GoodForKids=True, BusinessParking={'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}, RestaurantsAttire=u'casual', WiFi='free', RestaurantsTakeOut=True, Alcohol=u'none', RestaurantsReservations=False, BusinessAcceptsCreditCards=True"
icpUCKIr8oAJEQW64pabjA,"Venue: Verona Coffee Company | City: Collinsville | Categories: Food, Coffee & Tea | Attributes: WheelchairAccessible=True, WiFi='free', OutdoorSeating=None, BusinessParking={'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}, RestaurantsTakeOut=True, BusinessAcceptsCreditCards=True, Caters=False, BikeParking=True"
cmT2xSKa24IxYlvtUfvmfg,"Venue: Walmart Supercenter | City: Wood River | Categories: Grocery, Drugstores, Mobile Phones, Electronics, Discount Store, Department Stores, Food, Shopping, Fashion | Attributes: BusinessAcceptsCreditCards=True, RestaurantsPriceRange2=1, BusinessParking={'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}, BikeParking=False, RestaurantsDelivery=True, RestaurantsTakeOut=False"
nbzHH6xgT-6DiQA-dR93Uw,"Venue: Walmart Supercenter | City: Glen Carbon | Categories: Food, Discount Store, Fashion, Grocery, Electronics, Department Stores, Shopping, Drugstores | Attributes: RestaurantsPriceRange2=1, BusinessParking={'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}, BikeParking=False, Caters=False, RestaurantsTakeOut=False, RestaurantsDelivery=True, BusinessAcceptsCreditCards=True"
MebTj2fKmOQOD9K1a4WfCQ,"Venue: Little Caesars Pizza | City: Alton | Categories: Restaurants, Pizza | Attributes: RestaurantsPriceRange2=1"
wBByR6Xx7kqQq1siplnEbQ,"Venue: Fiona's Family Restaurant | City: Wood River | Categories: American (Traditional), Restaurants | Attributes: RestaurantsReservations=False, HasTV=True, OutdoorSeating=True, NoiseLevel=u'average', RestaurantsPriceRange2=1, RestaurantsTakeOut=True, RestaurantsDelivery=False, WiFi='no'"
VRgaLnWRjUi16zjUfStKlw,"Venue: Four Paws Animal Hospital | City: O'Fallon | Categories: Veterinarians, Pets"
6yYc_9HtKYkW4Qas7Y10lQ,"Venue: Sullivans | City: Belleville | Categories: Nightlife, Bars | Attributes: OutdoorSeating=True, BusinessParking={'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}, BikeParking=True, Alcohol='full_bar', RestaurantsReservations=False, NoiseLevel=u'average', BusinessAcceptsCreditCards=False, Ambience={'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}"
w-dHAHJFx6VSs58nHTZhTg,"Venue: Sport Clips Haircuts of Edwardsville | City: Glen Carbon | Categories: Beauty & Spas, Hair Salons, Barbers, Men's Hair Salons | Attributes: RestaurantsPriceRange2=2, ByAppointmentOnly=False, BikeParking=True, GoodForKids=True, BusinessAcceptsCreditCards=True, WheelchairAccessible=True, BusinessAcceptsBitcoin=False, HairSpecializesIn={'straightperms': False, 'coloring': False, 'extensions': False, 'africanamerican': True, 'curly': True, 'kids': True, 'perms': False, 'asian': True}"
0708gy7o-RRTV_Pxxp9faQ,"Venue: Econo Lodge Inn & Suites | City: Granite City | Categories: Event Planning & Services, Hotels, Hotels & Travel | Attributes: WiFi=u'free', BusinessAcceptsCreditCards=True, RestaurantsPriceRange2=1"
lN9i_kEd4Pvl8YQ-D669Rw,"Venue: FanDuel Sportsbook and Horse Racing | City: Collinsville | Categories: Race Tracks, Active Life, Bars, Sports Bars, Arts & Entertainment, Nightlife, Tours, Stadiums & Arenas, Parks, Horse Racing, Hotels & Travel | Attributes: RestaurantsGoodForGroups=True, HasTV=True, RestaurantsPriceRange2=1, NoiseLevel=u'average', OutdoorSeating=True, Alcohol=u'full_bar', BusinessParking={'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}, BikeParking=False"
2R3IuWYcYqt2sd6qkF0sbg,"Venue: Green Forest Vapor Shop | City: Belleville | Categories: Vape Shops, Shopping, Tobacco Shops, Electronics | Attributes: RestaurantsPriceRange2=2, BusinessAcceptsCreditCards=True, BikeParking=True, BusinessParking={'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"
JQUQ_wa8JIiSe3YIms6b6A,"Venue: Caffe' Avanti | City: Edwardsville | Categories: Restaurants, Coffee & Tea, Food, Sandwiches | Attributes: RestaurantsTakeOut=True, NoiseLevel=u'quiet', Alcohol=u'none', BusinessParking={'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}, Ambience={'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': True}, RestaurantsPriceRange2=1, HasTV=False, RestaurantsDelivery=False"
KWaqFiJmkePvTerZpC93GA,"Venue: Sonic Drive-In | City: Edwardsville | Categories: Ice Cream & Frozen Yogurt, Food, Restaurants, Fast Food, Burgers | Attributes: Ambience={'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}, Caters=False, RestaurantsReservations=False, OutdoorSeating=True, Alcohol='none', RestaurantsTakeOut=True, RestaurantsAttire='casual', RestaurantsPriceRange2=1"
MW3rpMLnVr7I6izfBw-1Hw,"Venue: Lewis and Clark Confluence Tower | City: Hartford | Categories: Landmarks & Historical Buildings, Local Flavor, Public Services & Government | Attributes: GoodForKids=True"
99xQJ7r2rQz28BwkLJFJYg,"Venue: TAJ Nail Bar | City: Swansea | Categories: Beauty & Spas, Waxing, Nail Salons, Hair Removal, Nail Technicians | Attributes: NoiseLevel=u'quiet', ByAppointmentOnly=False, BusinessAcceptsCreditCards=True, BikeParking=False, WiFi=u'free', RestaurantsPriceRange2=2, BusinessParking={'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"
3M1sbXW1-HGSA-y1xlu-Ug,"Venue: Lucky Dog Barks and Recreation | City: Swansea | Categories: Pets, Dog Walkers, Pet Services, Pet Boarding, Pet Sitting | Attributes: ByAppointmentOnly=False, BusinessAcceptsCreditCards=True"
yvm98EIKEVAEq_6iKX4XSA,"Venue: Walgreens | City: Alton | Categories: Food, Cosmetics & Beauty Supply, Drugstores, Convenience Stores, Photography Stores & Services, Shopping, Beauty & Spas | Attributes: BusinessAcceptsCreditCards=True, RestaurantsDelivery=False, DriveThru=True, BusinessParking={'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}, RestaurantsTakeOut=True"
oGExCEP2PeK0OZ0ob34azQ,"Venue: Whisker Bones Supply | City: Edwardsville | Categories: Pet Services, Pet Photography, Pets, Pet Stores, Pet Groomers"
83UIUa6mx8dM8pfaYdJHxg,"Venue: North Main Diner | City: Edwardsville | Categories: Food, Diners, Restaurants | Attributes: BusinessAcceptsCreditCards=True, HasTV=True, RestaurantsDelivery=False, Caters=False, Alcohol=u'none', RestaurantsPriceRange2=1, BikeParking=True, RestaurantsReservations=False"
X0fFA4BOE7pT2AWbf2UANQ,"Venue: Labcorp | City: Shiloh | Categories: Laboratory Testing, Diagnostic Services, Health & Medical"
5SVVXuGC_OmLQFIt4eIrpA,"Venue: CPR Cell Phone Repair Glen Carbon | City: Glen Carbon | Categories: Mobile Phones, Local Services, Electronics Repair, Shopping, IT Services & Computer Repair, Telecommunications, Mobile Phone Repair | Attributes: BusinessParking={'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}, BusinessAcceptsBitcoin=False, WheelchairAccessible=True, BusinessAcceptsCreditCards=True, BikeParking=False, ByAppointmentOnly=False, DogsAllowed=False"
ZrDQusoqsuHlpiIxKMdf5Q,"Venue: Fazoli's | City: Alton | Categories: Fast Food, Italian, American (New), Pizza, Restaurants | Attributes: NoiseLevel=u'average', RestaurantsGoodForGroups=True, RestaurantsReservations=False, RestaurantsAttire=u'casual', Alcohol=u'none', GoodForKids=True, BusinessAcceptsCreditCards=True, OutdoorSeating=False"
uaF7pN7kIFMhzTU0X8Q_qA,"Venue: Papa Murphy's | City: Swansea | Categories: Restaurants, Pizza | Attributes: RestaurantsTakeOut=True, Ambience={'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}, RestaurantsDelivery=False, GoodForMeal={'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}, NoiseLevel=u'quiet', RestaurantsReservations=False, RestaurantsPriceRange2=2"
vQ4kaHETK8PYoyru-FxpZA,"Venue: Artistry On Cakes | City: Belleville | Categories: Bakeries, Food | Attributes: WheelchairAccessible=True, BikeParking=False, RestaurantsTakeOut=True, RestaurantsDelivery=True, BusinessParking={'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}, RestaurantsPriceRange2=2, BusinessAcceptsCreditCards=True"
BAxyMeWfg1w_HEaTZHADxg,"Venue: Fringe | City: Alton | Categories: Hair Salons, Beauty & Spas"
vn77wHysnYCLreT00y4ryA,"Venue: Hucks | City: Belleville | Categories: Food, Grocery, Automotive, Convenience Stores, Gas Stations | Attributes: BusinessAcceptsCreditCards=True, DriveThru=True, RestaurantsPriceRange2=1, RestaurantsDelivery=True, RestaurantsTakeOut=True"
swfj4aynPy5oj_x_wJhIfQ,"Venue: Foppe Automotive | City: Fairview Heights | Categories: Oil Change Stations, Automotive, Auto Repair"
xG9Jy1ax7__d_jADfYCpaw,"Venue: Sukey's China Restaurant | City: Wood River | Categories: Restaurants, American (New), Chinese | Attributes: RestaurantsTakeOut=True, RestaurantsAttire=u'casual', Ambience={'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': True}, BikeParking=True, NoiseLevel=u'quiet', RestaurantsGoodForGroups=True, GoodForKids=True, OutdoorSeating=False"
d8GzibPKHhYTvvEA7eE_gA,"Venue: Twist | City: Edwardsville | Categories: Food, Ice Cream & Frozen Yogurt | Attributes: BusinessParking={'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}, BusinessAcceptsCreditCards=True, WiFi=u'no', RestaurantsPriceRange2=2"
